455319	లావుగా ఉన్న స్త్రీ కోతిని పట్టుకుంది.	388608	The fat woman was holding a monkey.
455583	మ్యూజియంలో ప్రత్యక్ష జంతువులు లేవు.	282549	There are no live animals in the museum.
455585	ఆయన గీసిన చిత్రం చాలా విలువైనది.	284124	The picture painted by him is of great value.
455587	అలాంటి వ్యక్తి నా నరాలను కదిలించాడు.	72101	A man like that gets on my nerves.
455591	భూకంపం సంభవించినప్పుడు, మీరు ముందుగా ఏమి చేస్తారు?	277190	When an earthquake occurs, what will you do first?
455595	నేను 11:00 రైలు పట్టుకుంటున్నాను.	73353	I'm catching the 11:00 train.
455599	ఏప్రిల్ తర్వాత మే వస్తుంది.	72522	May comes after April.
455601	ఇక్కడ చాలా వేడిగా ఉంది.	61668	It's very hot here.
455606	నేను తలుపు తెరవడాన్ని మీరు పట్టించుకోరా?	39004	Would you mind my opening the door?
455607	బాబ్ ఇక్కడికి వచ్చాడు, కాదా?	33230	Bob came here, didn't he?
455612	నాకు ఇద్దరు సోదరీమణులు ఉన్నారు, వారిద్దరూ వివాహం చేసుకున్నారు.	249906	I have two sisters, both of whom are married.
455615	మీకు మంచి జ్ఞాపకశక్తి ఉంది.	69506	You have a good memory.
455620	అతను వెంటనే సమాధానం కోసం నన్ను నొక్కాడు.	303745	He pressed me for a prompt reply.
455625	ఎవరో కొట్టడం విన్నాను.	276124	I heard someone knocking.
455630	అతను నన్ను టాక్సీ అని పిలిచాడు.	416343	He called me a taxi.
455635	అతని కొడుకు సోమరి, ఏమీ లేనివాడు.	287059	His son is lazy and good for nothing.
455639	కొత్త వంతెనకు రెయిన్‌బో బ్రిడ్జ్ అని పేరు పెట్టారు.	269135	The new bridge was named Rainbow Bridge.
455641	వర్షం నన్ను రాకుండా అడ్డుకుంది.	26738	The rain prevented me from coming.
457011	మా అమ్మ నాకు అక్షరాలు నేర్పడం నాకు గుర్తుంది.	252365	I remember my mother teaching me the alphabet.
457013	ఆమె చాలా అందంగా ఉంది.	311741	She is very pretty.
457014	నేను చిన్న సూట్‌కేస్ కోసం చూస్తున్నాను.	267519	I'm looking for a small suitcase.
457015	నేను మీకు కుర్చీ ఇవ్వాలా?	66449	Shall I get you a chair?
457016	పిల్లలను మందులకు దూరంగా ఉంచండి.	245797	Keep children away from medicine.
457018	మీరు నా సామానుతో ఏమి చేసారు?	250592	What did you do with my baggage?
457019	మంటల్లోంచి చిన్నారిని రక్షించాడు.	290866	He rescued the child from the fire.
457020	A అనేది B కంటే 5 రెట్లు ఎక్కువ.	72256	A is 5 times as long as B.
457021	ఇది మేరీ కుక్క.	55826	This is Mary's dog.
457022	సాధారణ జీవితాన్ని గడపడం చాలా మంచిదని నా అభిప్రాయం.	322425	I think it is very good to lead a regular life.
457023	నేను అతనికి నియమాన్ని వివరించాను.	260303	I explained the rule to him.
457024	ఈరోజు కొంచెం తొందరగా ఇంటికి వెళ్ళాలి.	427891	I need to go home a little early today.
457025	అన్నీ తెలిసినట్టు మాట్లాడుతుంది.	312272	She talks as if she knew everything.
457029	అంధులు కొన్నిసార్లు తమ చుట్టూ ఉన్న వస్తువుల సామీప్యాన్ని గ్రహించే పరిహార సామర్థ్యాన్ని అభివృద్ధి చేస్తారు.	1965	Blind people sometimes develop a compensatory ability to sense the proximity of objects around them.
457034	ఔషధం చేదుగా ఉంటుంది.	43550	The medicine tastes bitter.
457035	దయచేసి లోపలికి రండి.	38905	Do come in, please.
457037	మేరీ తన తల్లిని పోలి ఉంటుంది, కానీ పాత్రలో కాదు.	31879	Mary resembles her mother in appearance, but not in character.
457039	మీకు మరో కప్పు టీ కావాలా?	64206	Would you like another cup of tea?
457041	నేను నిన్న రోజంతా మంచం మీద ఉన్నాను.	257753	I was in bed all day long yesterday.
457043	జాన్ మేరీని మధ్యాహ్నం షాపింగ్ చేయాలనుకుంటున్నారా అని అడిగాడు.	52648	John asked Mary whether she would like to go shopping in the afternoon.
